URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.org/fhir/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.4.2",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","ConceptMap/IMMZ.C.ConceptMap"
http://hl7.org/fhir/event-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.110",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","ConceptMap/IMMZ.D.ConceptMap"
http://id.who.int/icd/release/11/mms,1.0.0,active,,ICD11MMS,International Classification of Diseases, 11th Revision Mortality and Morbidity Statistics (MMS),"The International Classification of Diseases, 11th Revision Mortality and Morbidity Statistics (MMS) is one of the ICD11 linearizations. Information about the ICD Foundation Component and the ICD11 Linearizations can be found in the complete reference guide here: [https://icd.who.int/icd11refguide/en/index.html](https://icd.who.int/icd11refguide/en/index.html)    ""**The ICD11 Linearizations (Tabular lists)**    A linearization is a subset of the foundation component, that is:    1. fit for a particular purpose: reporting mortality, morbidity, primary care or other uses;     2. composed of entities that are Mutually Exclusive of each other;     3. each entity is given a single parent.    Linearization is similar to the classical print versions of ICD Tabular List (e.g. volume I of ICD-10 or other previous editions). The main linearization of ICD-11 is Mortality and Morbidity Statistics (MMS). Various linearizations could be built at different granularity, use case or other purposes such as for Primary Care, Clinical Care or Research. The linkage from the foundation component to a particular linearization will ensure consistent use of the ICD.""    ICD-11 for Mortality and Morbidity (ICD-11 MMS) can be downloaded in either print or electronic (spreadsheet) format from the  browser in the Info tab located [here](https://icd.who.int/browse11/l-m/en)","ValueSet/IMMZ.Z.DE19,ValueSet/IMMZ.Z.LiveAttenuated,ValueSet/IMMZ.Z.DE18,ValueSet/IMMZ.Z.DE17,ValueSet/IMMZ.Z.DE16,ValueSet/IMMZ.Z.DE15,ValueSet/IMMZ.Z.DE14,ValueSet/IMMZ.Z.DE5,ValueSet/IMMZ.Z.DE13,ValueSet/IMMZ.Z.DE4,ValueSet/IMMZ.Z.DE7,ValueSet/IMMZ.Z.DE34,ValueSet/IMMZ.Z.DE12,ValueSet/IMMZ.Z.DE33,ValueSet/IMMZ.Z.DE6,ValueSet/IMMZ.Z.DE11,ValueSet/IMMZ.Z.DE9,ValueSet/IMMZ.Z.DE10,ValueSet/IMMZ.Z.DE32,ValueSet/IMMZ.Z.DE8,ValueSet/IMMZ.Z.DE31,ValueSet/IMMZ.Z.DE30,ValueSet/IMMZ.Z.DE1,ValueSet/IMMZ.Z.DE3,ValueSet/IMMZ.Z.DE2,ConceptMap/IMMZ.Z.ConceptMap,ConceptMap/IMMZ.C.ConceptMap,ValueSet/IMMZ.Z.DE29,ValueSet/IMMZ.Z.DE28,ValueSet/IMMZ.Z.DE26,ValueSet/IMMZ.Z.DE25,ValueSet/IMMZ.Z.DE24,ValueSet/IMMZ.Z.DE23,ValueSet/IMMZ.Z.DE22,ValueSet/IMMZ.Z.DE21,ValueSet/IMMZ.Z.DE20,ConceptMap/IMMZ.D.ConceptMap"
http://loinc.org,3.1.0,active,"2.16.840.1.113883.6.1",LOINC,Logical Observation Identifiers, Names and Codes (LOINC),"LOINC provides a set of universal names and ID codes for identifying laboratory and clinical test results.1,2 LOINC facilitates the exchange and pooling of results, such as blood hemoglobin, serum potassium, or vital signs, for clinical care, outcomes management, and research. LOINC's universal identifiers (names and codes) can be used in the context of order and observation exchanges between information systems that use syntax standards such as HL73, CEN TC251, ISO TC215, ASTM4, and DICOM. Specifically, the identifier can be used as the coded value for an observation in any other standard that uses the observation/observation value paradigm, whether messages, documents, application programming interface (API), etc. For example, LOINC codes are used widely in the OBX segment Observation Identifier field (OBX-3) of an ORU HL7 (HL7 version 2.x or ASTM 1238-9410) message that may be sent between a Clinical Laboratory Information Management Systems (LIMS) and Electronic Health Record Systems (EHR).5, 6 In this way, LOINC codes provide universal identifiers that allow the exchange of clinical data between heterogeneous computing environments.","ValueSet/IMMZ.Z.DE17,ValueSet/IMMZ.Z.DE3,ConceptMap/IMMZ.Z.ConceptMap,ValueSet/IMMZ.Z.DE4,ValueSet/IMMZ.Z.DE11,ValueSet/IMMZ.Z.DE6,ValueSet/IMMZ.Z.DE9,ConceptMap/IMMZ.C.ConceptMap,ValueSet/IMMZ.Z.DE32,ConceptMap/IMMZ.D.ConceptMap"
http://smart.who.int/immunizations/CodeSystem/IMMZ.C,0.2.0,active,,IMMZ_C,IMMZ.C CodeSystem for Data Elements,"CodeSystem for IMMZ.C Data Elements","ConceptMap/IMMZ.C.ConceptMap,ValueSet/IMMZ.C.DE5"
http://smart.who.int/immunizations/CodeSystem/IMMZ.D,0.2.0,active,,IMMZ_D,IMMZ.D CodeSystem for Data Elements,"CodeSystem for IMMZ.D Data Elements","ValueSet/IMMZ.D.DE161,ValueSet/IMMZ.D.DE95,ValueSet/IMMZ.D.DE254,ValueSet/IMMZ.D.DE232,ValueSet/IMMZ.D.DE243,ValueSet/IMMZ.D.DE1,ValueSet/IMMZ.D.DE220,ValueSet/IMMZ.D.DE241,ValueSet/IMMZ.D.DE126,ValueSet/IMMZ.D.DE225,ValueSet/IMMZ.D.DE258,ValueSet/IMMZ.D.DE5,ValueSet/IMMZ.D.DE115,ValueSet/IMMZ.D.Observation,ValueSet/IMMZ.D.DE246,ValueSet/IMMZ.D.DE212,ValueSet/IMMZ.D.DE156,ValueSet/IMMZ.D.DE229,ValueSet/IMMZ.D.DE107,ValueSet/IMMZ.D.DE86,ValueSet/IMMZ.D.DE216,ValueSet/IMMZ.D.DE204,ValueSet/IMMZ.D.DE237,ConceptMap/IMMZ.D.ConceptMap"
http://smart.who.int/immunizations/CodeSystem/IMMZ.Ex,0.2.0,active,,IMMZ_C,IMMZ.Ex CodeSystem for Example values for required data elements,"CodeSystem for IMMZ.Ex Examples","ValueSet/IMMZ.D.DE18,ValueSet/IMMZ.D.DE25,ValueSet/IMMZ.D.DE23"
http://smart.who.int/immunizations/CodeSystem/IMMZ.I,0.2.0,active,,IMMZ_I,IMMZ.I CodeSystem for Data Elements,"CodeSystem for IMMZ.I Data Elements","ValueSet/IMMZ.I.DE48,ValueSet/IMMZ.I.DE30"
http://smart.who.int/immunizations/CodeSystem/IMMZ.Z,0.2.0,active,,IMMZ_Z,IMMZ.Z CodeSystem for Data Elements,"CodeSystem for IMMZ.Z Data Elements","ValueSet/IMMZ.Z.DE19,ValueSet/IMMZ.Z.DE18,ValueSet/IMMZ.Z.DE17,ValueSet/IMMZ.Z.DE16,ValueSet/IMMZ.Z.DE15,ValueSet/IMMZ.Z.DE14,ValueSet/IMMZ.Z.DE5,ValueSet/IMMZ.Z.DE13,ValueSet/IMMZ.Z.DE4,ValueSet/IMMZ.Z.DE7,ValueSet/IMMZ.Z.DE34,ValueSet/IMMZ.Z.DE12,ValueSet/IMMZ.Z.DE33,ValueSet/IMMZ.Z.DE6,ValueSet/IMMZ.Z.DE11,ValueSet/IMMZ.Z.DE9,ValueSet/IMMZ.Z.DE10,ValueSet/IMMZ.Z.DE32,ValueSet/IMMZ.Z.DE8,ValueSet/IMMZ.Z.DE31,ValueSet/IMMZ.Z.DE30,ValueSet/IMMZ.Z.DE1,ValueSet/IMMZ.Z.DE3,ValueSet/IMMZ.Z.DE2,ConceptMap/IMMZ.Z.ConceptMap,ValueSet/IMMZ.Z.DE29,ValueSet/IMMZ.Z.DE28,ValueSet/IMMZ.Z.DE27,ValueSet/IMMZ.Z.DE26,ValueSet/IMMZ.Z.DE25,ValueSet/IMMZ.Z.DE24,ValueSet/IMMZ.Z.DE23,ValueSet/IMMZ.Z.DE22,ValueSet/IMMZ.Z.DE21,ValueSet/IMMZ.Z.DE20"
http://smart.who.int/immunizations/CodeSystem/IMMZDAK,0.2.0,active,,IMMZDAK,IMMZDAK CodeSystem for Decision Tables,"CodeSystem for Decision Tables for the Immunization DAK","ValueSet/IMMZD2DTJEInactivatedVeroCellDerivedVaccineVS,ValueSet/IMMZD5DTJEContraindicationsVS,ValueSet/IMMZD2DTCholeraWCVaccinesVS,ValueSet/IMMZD5DTPolioContraindicationsVS,ValueSet/IMMZD2DTPolioBOPVPlusIPVVS,ValueSet/IMMZD5DTRabiesContraindicationsVS,ValueSet/IMMZD2DTHPV2DosesVS,ValueSet/IMMZD18SRabiesVS,ValueSet/IMMZD5DTRubellaContraindicationsVS,ValueSet/IMMZD18SMeningococcalMonovalentMenCConjugateVaccineVS,ValueSet/IMMZD2DTMeaslesOngoingTransmissionVS,ValueSet/IMMZD18SYellowfeverYellowFeverVS,ValueSet/IMMZD18SMeaslesLowTransmissionVS,ValueSet/IMMZD2DTDTPOnTimeStartVS,ValueSet/IMMZD2DTDengue3DosesWithPreVaccinationScreeningVS,ValueSet/IMMZD2DTMeningococcalQuadrivalentConjugateVaccines1DoseVS,ValueSet/IMMZD18SPolioSequentialIPVbOPVVS,ValueSet/IMMZD5DTRotavirusContraindicationsVS,ValueSet/IMMZD2DTHPVSingleDoseVS,ValueSet/IMMZD5DTTyphoidContraindicationsVS,ValueSet/IMMZD2DTRotavirusVS,ValueSet/IMMZD2DTHib3DosesWithBoosterDoseVS,ValueSet/IMMZD2DTRubellaLowIncidenceVS,ValueSet/IMMZD18SJEInactivatedVeroCellDerivedVaccineVS,ValueSet/IMMZD2DTHepatitisAInactivatedHAV1DoseVS,ValueSet/IMMZD2DTHib2DosesWithBoosterDoseVS,ValueSet/IMMZD2DTTBETBEMoscowVS,ValueSet/IMMZD5DTYellowFeverContraindicationsVS,ValueSet/IMMZD2DTPolioIPVOnlyVS,ValueSet/IMMZD5DTHibContraindicationsVS,ValueSet/IMMZD2DTTyphoidTCVVS,ValueSet/IMMZD18SPolioBirthDoseVS,ValueSet/IMMZD18SDTPDelayedOrInterruptedSeriesVS,ValueSet/IMMZD5DTBCGContraindicationsVS,ValueSet/IMMZD18SPneumococcal2DosesWithBoosterDoseVS,ValueSet/IMMZD5DTHPVContraindicationsVS,ValueSet/IMMZD18SDTPPregnancyStartingWith4DosesVS,ValueSet/IMMZD18SDTPPregnancyStartingWith3DosesVS,ValueSet/IMMZD2DTMeningococcalPolysaccharideVaccinesVS,ValueSet/IMMZD5DTDengueContraindicationsVS,ValueSet/IMMZD2DTDTPPregnancyStartingWith4DosesVS,ValueSet/IMMZD18STyphoidTCVVS,ValueSet/IMMZD18SJELiveAttenuatedVaccineVS,ValueSet/IMMZD18SDengue3DosesWithPreVaccinationScreeningVS,ValueSet/IMMZD18STyphoidTy21aVS,ValueSet/IMMZD5DTMumpsContraindicationsVS,ValueSet/IMMZD2DTRabiesVS,ValueSet/IMMZD18SMeningococcalPolysaccharideVaccinesVS,ValueSet/IMMZD18SHib3DosesWithBoosterDoseVS,ValueSet/IMMZD2DTCholeraWCRBSVaccine3DosesVS,ValueSet/IMMZD2DTTyphoidTy21aVS,ValueSet/IMMZD18SVaricella1DoseVS,ValueSet/IMMZD18STyphoidViPSVS,ValueSet/IMMZD18SHib3DosesVS,ValueSet/IMMZD5DTDTPContraindicationsVS,ValueSet/IMMZD18SRotavirusVS,ValueSet/IMMZD18SRubellaLowIncidenceVS,ValueSet/IMMZD18SPneumococcal3DosesVS,ValueSet/IMMZD18SMeningococcalQuadrivalentConjugateVaccines2DosesVS,ValueSet/IMMZD5DTHepatitisAContraindicationsVS,ValueSet/IMMZD18SMeningococcalQuadrivalentConjugateVaccines1DoseVS,ValueSet/IMMZD18SCholeraWCRBSVaccine3DosesVS,ValueSet/IMMZD18SCholeraWCRBSVaccine2DosesVS,ValueSet/IMMZD2DTJELiveAttenuatedVaccineVS,ValueSet/IMMZD2DTHepatitisAInactivatedHAV2DosesVS,ValueSet/IMMZD18SMeaslesMCVDose0VS,ValueSet/IMMZD5DTVaricellaContraindicationsVS,ValueSet/IMMZD5DTMeaslesContraindicationsVS,ValueSet/IMMZD2DTBCGVS,ValueSet/IMMZD5DTMalariaContraindicationsVS,ValueSet/IMMZD2DTMeningococcalMonovalentMenCConjugateVaccineVS,ValueSet/IMMZD18SHepatitisALiveAttenuatedHAV1DoseVS,ValueSet/IMMZD2DTDTPPregnancyVS,ValueSet/IMMZD18SHPV2DosesVS,ValueSet/IMMZD18STBETBEMoscowVS,ValueSet/IMMZD18SHepatitisAInactivatedHAV1DoseVS,ValueSet/IMMZD2DTMeningococcalMenAConjugateVaccine2DosesVS,ValueSet/IMMZD2DTCholeraWCRBSVaccine2DosesVS,ValueSet/IMMZD5DTPneumococcalContraindicationsVS,ValueSet/IMMZD2DTTyphoidViPSVS,ValueSet/IMMZD2DTRubellaHighIncidenceVS,ValueSet/IMMZD18SCholeraWCVaccinesVS,ValueSet/IMMZD2DTPneumococcal3DosesVS,ValueSet/IMMZD2DTYellowfeverYellowFeverVS,ValueSet/IMMZD18SMeningococcalMenAConjugateVaccine1DoseVS,ValueSet/IMMZD2DTHib3DosesVS,ValueSet/IMMZD18SJELiveRecombinantVaccineVS,ValueSet/IMMZD18SMumpsVS,ValueSet/IMMZD18SMalariaVS,ValueSet/IMMZD18STBEEncepurVS,ValueSet/IMMZD18SMeningococcalMenAConjugateVaccine2DosesVS,ValueSet/IMMZD2DTMumpsVS,ValueSet/IMMZD18SPolioIPVOnlyVS,ValueSet/IMMZD18SHib2DosesWithBoosterDoseVS,ValueSet/IMMZD2DTJELiveRecombinantVaccineVS,ValueSet/IMMZD2DTPolioBirthDoseVS,ValueSet/IMMZD18SMeaslesOngoingTransmissionVS,ValueSet/IMMZD18SMeaslesSupplementaryDoseVS,ValueSet/IMMZD2DTMeaslesMCVDose0VS,ValueSet/IMMZD2DTPolioSequentialIPVbOPVVS,ValueSet/IMMZD5DTMeningococcalContraindicationsVS,ValueSet/IMMZD18SDTPOnTimeStartVS,ValueSet/IMMZD18SPolioBOPVPlusIPVVS,ValueSet/IMMZD2DTMalariaVS,ValueSet/IMMZD2DTMeningococcalMenAConjugateVaccine1DoseVS,ValueSet/IMMZD5DTTBEContraindicationsVS,ValueSet/IMMZD2DTTBEEnceVirVS,ValueSet/IMMZD18SHepatitisAInactivatedHAV2DosesVS,ValueSet/IMMZD2DTMeaslesLowTransmissionVS,ValueSet/IMMZD18SBCGVS,ValueSet/IMMZD2DTTBEFSMEImmunVS,ValueSet/IMMZD2DTHepatitisALiveAttenuatedHAV1DoseVS,ValueSet/IMMZD2DTDengue3DosesWithoutPreVaccinationScreeningVS,ValueSet/IMMZD2DTDTPPregnancyStartingWith3DosesVS,ValueSet/IMMZD2DTDTPDelayedOrInterruptedSeriesVS,ValueSet/IMMZD18SRubellaHighIncidenceVS,ValueSet/IMMZD2DTMeningococcalQuadrivalentConjugateVaccines2DosesVS,ValueSet/IMMZD2DTTBEEncepurVS,ValueSet/IMMZD18SHPVSingleDoseVS,ValueSet/IMMZD2DTPneumococcal2DosesWithBoosterDoseVS,ValueSet/IMMZD18STBEFSMEImmunVS,ValueSet/IMMZD18SVaricella2DosesVS,ValueSet/IMMZD18STBEEnceVirVS,ValueSet/IMMZD2DTMeaslesSupplementaryDoseVS"
