URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.org/guides/who/core/ValueSet/pregnancystatus-values,0.1.0,draft,,PregnancyStatusValues,Pregnancy status values,"Codes representing possible values for the Pregnancy status element",,"SCT,LOINC"
http://smart.who.int/ig/smart-immunizations/ValueSet/ARVDrugs-values,0.1.0,draft,,ARVDrugsvalues,ARV Drugs values,"Codes representing ARV Drugs values",,"SCT"
http://smart.who.int/ig/smart-immunizations/ValueSet/Birthweight-values,0.1.0,draft,,Birthweightvalues,Birthweight valueset,"Codes representing Birthweight values",,"SCT,LOINC"
http://smart.who.int/ig/smart-immunizations/ValueSet/HIVstatus-values,0.1.0,draft,,HIVstatusvalues,HIV status values,"Codes representing HIV status values",,"SCT,FHIR"
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.C.DE5,null,active,,IMMZ_C_DE5,IMMZ.C.DE5 ValueSet for Sex,"ValueSet for Sex for IMMZ.C.DE5.",,"Internal"
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.C.DE5,0.1.0,active,,IMMZ_C_DE5,IMMZ.C.DE5 ValueSet for Sex,"ValueSet for Sex for IMMZ.C.DE5.","StructureDefinition/IMMZCRegisterClient","Internal"
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE1,0.1.0,active,,IMMZ_D_DE1,IMMZ.D.DE1 ValueSet for Immunization event status,"ValueSet for Immunization event status for IMMZ.D.DE1",,"Internal"
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE107,0.1.0,active,,IMMZ_D_DE107,IMMZ.D.DE107 ValueSet for Type of reaction,"ValueSet for Type of reaction for IMMZ.D.DE107",,"Internal"
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE115,0.1.0,active,,IMMZ_D_DE115,IMMZ.D.DE115 ValueSet for Reaction outcome,"ValueSet for Reaction outcome for IMMZ.D.DE115",,"Internal"
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE126,0.1.0,active,,IMMZ_D_DE126,IMMZ.D.DE126 ValueSet for Disease targeted,"ValueSet for Disease targeted for IMMZ.D.DE126",,"Internal"
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE156,0.1.0,active,,IMMZ_D_DE156,IMMZ.D.DE156 ValueSet for Immunization recommendation status,"ValueSet for Immunization recommendation status for IMMZ.D.DE156",,"Internal"
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE161,null,active,,IMMZ_D_DE161,IMMZ.D.DE161 ValueSet for Potential contraindications,"ValueSet for Potential contraindications for IMMZ.D.DE161",,"Internal"
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE161,0.1.0,active,,IMMZ_D_DE161,IMMZ.D.DE161 ValueSet for Potential contraindications,"ValueSet for Potential contraindications for IMMZ.D.DE161","StructureDefinition/IMMZD5CheckContraindications","Internal"
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE18,0.1.0,active,,IMMZ_D_DE18,IMMZ.D.DE18 ValueSet for Vaccine brand,"ValueSet for Vaccine brand for IMMZ.D.DE18",,
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE19,0.1.0,active,,IMMZ_D_DE19,IMMZ.D.DE19 ValueSet for Vaccine type,"ValueSet for Vaccine type for IMMZ.D.DE19",,
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE21,0.1.0,active,,IMMZ_D_DE21,IMMZ.D.DE21 ValueSet for Country of vaccination,"ValueSet for Country of vaccination for IMMZ.D.DE21",,
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE22,0.1.0,active,,IMMZ_D_DE22,IMMZ.D.DE22 ValueSet for Vaccination location,"ValueSet for Vaccination location for IMMZ.D.DE22",,
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE23,0.1.0,active,,IMMZ_D_DE23,IMMZ.D.DE23 ValueSet for Vaccine manufacturer,"ValueSet for Vaccine manufacturer  for IMMZ.D.DE23",,
http://smart.who.int/ig/smart-immunizations/ValueSet/IMMZ.D.DE25,0.1.0,active,,IMMZ_D_DE25,IMMZ.D.DE25 ValueSet for Vaccine market authorization holder,"ValueSet for Vaccine market authorization holder for IMMZ.D.DE25",,
